Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),sid,lat,long
East Coast Parkway,2018,6,23,0,0,0,0,28.1,29.7,26.3,10.1,44.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,24,0,0,0,0,27.3,28.5,25.8,12.6,29.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,25,16,13.6,14.2,14.6,27.2,28.4,23.7,11.5,43.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,26,0.2,0.2,0.2,0.2,27.7,28.6,24.6,9.4,27,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,27,2.6,1.2,1.8,2,26.8,28.5,25.2,12.6,46.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,28,0,0,0,0,28.2,29.6,27,11.5,26.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,29,1.8,1.2,1.2,1.4,27.2,28.3,25.4,11.2,41.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,6,30,0,0,0,0,28.3,29.1,27.3,14,31,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,1,0.2,0.2,0.2,0.2,27.6,28.6,26.4,11.2,45.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,2,0.6,0.6,0.6,0.6,27.7,28.7,26.2,9.4,41,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,3,15.2,10.6,12.6,12.8,27.6,28.8,22.6,11.5,46.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,4,0,0,0,0,28.3,30,25.1,10.4,28.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,5,0,0,0,0,28.8,30.4,27.7,13.7,29.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,6,0,0,0,0,28.9,30,27.9,15.5,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,7,8.4,5.2,6.8,7.6,28.3,29.4,26.6,9.7,41.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,8,0,0,0,0,28.6,29.9,27.1,14.4,28.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,9,0,0,0,0,28.5,29.6,27,10.4,43.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,10,1.6,1.6,1.6,1.6,27.3,28.9,24.3,14.4,47.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,11,0,0,0,0,28.4,29.7,27.2,11.2,25.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,12,0.2,0.2,0.2,0.2,28.9,30.4,28.2,9.4,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,13,0,0,0,0,28.9,30.1,27.9,14.4,35.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,14,0,0,0,0,29,29.9,28.2,14.8,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,15,12.4,11.6,12.2,12.4,27.4,28.9,23.2,13,42.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,16,0,0,0,0,28.7,30.1,27.7,10.8,32.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,17,0,0,0,0,29,30,27.9,15.8,30.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,18,0,0,0,0,29.1,30.3,28.2,17.3,35.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,19,15.2,11.6,15,15.2,28,29.7,23.6,12.2,43.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,20,15.6,14.8,15.6,15.6,28.5,30.3,24.8,10.8,39.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,21,0,0,0,0,28.5,29.5,26.6,9.7,35.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,22,0,0,0,0,29.2,30.4,28.4,11.2,36.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,23,0,0,0,0,29.4,31,28.5,11.5,32.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,24,0,0,0,0,29.3,30.6,27.6,13,38.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,25,0.4,0.4,0.4,0.4,27.9,29.3,25.8,11.5,39.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,26,0,0,0,0,28.5,30.9,26.4,10.4,30.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,27,0,0,0,0,29.3,31.2,28.2,9.7,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,28,0,0,0,0,29.5,31.6,28.3,11.5,28.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,29,0,0,0,0,29,30.5,28.3,9.4,27.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,30,5,4.6,5,5,27.4,28.9,24.4,12.2,43.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,7,31,0,0,0,0,27.8,29.5,26.9,11.2,34.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,1,2.2,0.6,0.8,1.4,26.8,27.6,25.1,12.2,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,2,0,0,0,0,28.1,29.6,26.7,14,36,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,3,0,0,0,0,28.7,30.3,27.3,10.8,28.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,4,39.8,29.6,35.8,39.8,28.3,29.3,24.8,14,39.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,5,0.6,0.6,0.6,0.6,28.6,29.6,27.7,15.5,35.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,6,0,0,0,0,28.7,29.6,27.9,11.5,33.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,7,0,0,0,0,28.4,29.5,25.9,14.4,52.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,8,5.6,4.6,4.8,4.8,27.4,28.7,22.9,13.3,53.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,9,0,0,0,0,28.6,29.9,27.7,11.2,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,10,0,0,0,0,29.1,30.6,28.1,12.2,28.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,11,0,0,0,0,28.8,30.6,28,9.7,33.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,12,0,0,0,0,29.1,30.7,27.8,9,24.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,13,0,0,0,0,29.3,31.2,28.3,11.2,30.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,14,0,0,0,0,29.5,31.1,28.6,14,29.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,15,0,0,0,0,29.4,30.7,28.6,13.7,31,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,16,0,0,0,0,29.3,31,28.2,12.2,28.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,17,8.2,6.8,7,7,28.4,29.5,25.1,13.3,48.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,18,0,0,0,0,28.9,30.5,26.7,15.5,42.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,19,13.4,13.4,13.4,13.4,29.2,30.2,25.7,16.6,49.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,20,0,0,0,0,29.2,31.4,26.5,13,56.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,21,0,0,0,0,29,30.6,28.1,10.8,31,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,22,19.2,18.8,19,19,27.9,29,24.7,9,44.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,23,0,0,0,0,28.4,29.9,27,9.4,23,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,24,20.8,19.2,20.6,20.6,27.9,29.3,23.8,10.8,46.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,25,0,0,0,0,27.5,29.2,25.4,11.5,50,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,26,0,0,0,0,28.9,30.8,27.4,9,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,27,0,0,0,0,29.3,30.8,28.2,11.2,29.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,28,1.2,1.2,1.2,1.2,28.5,29.7,25.4,9,52.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,29,0,0,0,0,28.4,29.7,27.1,11.2,29.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,30,21,14.6,17.6,21,28.2,31.5,25.4,10.8,43.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,8,31,0,0,0,0,28.1,29.7,26.2,13,39.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,1,0,0,0,0,28.2,30.1,25.7,7.6,24.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,2,0,0,0,0,27.6,29,26.1,9,33.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,3,0.8,0.4,0.4,0.4,28.1,29.3,25,12.6,49,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,4,10.2,8.4,9.2,10,26.6,27.9,23.8,10.4,58.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,5,0,0,0,0,27.6,29,25.5,9,26.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,6,0,0,0,0,28.5,30.1,27.4,8.6,26.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,7,47,22.8,41,46.4,27.4,28.6,23.6,9.7,45,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,8,33.6,15,18,23.4,26.9,28.2,23.1,11.9,40.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,9,0.6,0.4,0.4,0.6,27.9,28.9,25.7,10.4,41,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,10,2.6,1.4,2.4,2.4,27.6,28.7,26.3,11.2,47.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,11,1.6,1.2,1.4,1.4,26.8,28,25.1,9,47.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,12,0,0,0,0,27.8,29.5,25.9,14,33.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,13,0,0,0,0,29.1,30.7,27.6,7.2,19.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,14,0,0,0,0,29.2,30.5,27.8,13.3,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,15,0,0,0,0,29.1,30.2,28.3,11.5,30.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,16,0,0,0,0,29,30,28.1,14.4,35.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,17,0,0,0,0,29,30.2,28.2,11.2,29.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,18,2.4,1.8,2,2.4,28,30.1,24.8,9,51.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,19,0.2,0.2,0.2,0.2,27.4,29.5,25.7,9.4,42.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,20,19.8,18.8,19.6,19.8,26.9,28.9,22.7,10.4,43.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,21,0.2,0.2,0.2,0.2,26.8,28.1,24.4,9.7,27.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,22,1.6,1.4,1.6,1.6,27.4,28.9,25,10.4,40.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,23,0,0,0,0,28.9,31.4,26.4,9,28.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,24,0,0,0,0,29,30.4,27.3,12.2,28.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,25,0,0,0,0,28.9,30.5,27.1,13.3,30.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,26,0,0,0,0,28.7,30.1,27.8,12.2,34.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,27,0,0,0,0,29.2,30.9,28.1,9,29.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,28,0,0,0,0,29.3,30.9,28.2,12.2,31.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,29,0,0,0,0,29.2,30.5,28.3,11.9,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,9,30,0,0,0,0,29,30.1,28.3,14.8,40.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,1,0,0,0,0,29.2,30.3,28.3,15.1,34.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,2,0,0,0,0,29.1,30.2,27.9,11.9,29.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,3,0,0,0,0,29.4,30.7,27.9,9.4,31.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,4,0,0,0,0,29.7,31.3,28.8,14.4,35.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,5,0,0,0,0,29.6,32.2,28.5,13,33.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,6,0.2,0.2,0.2,0.2,28.4,30.6,26.7,11.9,48.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,7,0.6,0.6,0.6,0.6,28.1,29.6,26.6,11.5,34.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,8,0,0,0,0,28,30.4,26.6,10.4,35.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,9,20,7.4,7.8,8,26.7,28.5,24.2,10.4,27,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,10,9.2,3.4,5.4,6.2,26.6,29.2,24.7,10.1,31,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,11,1,1,1,1,27.1,30.2,25.5,10.1,35.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,12,10.6,4,5,5.6,26.6,28.9,24.4,12.6,45.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,13,2.8,1.8,2.2,2.2,26.9,28.5,24.8,11.2,45.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,14,5.6,1.4,2.6,3.4,25.9,27.2,24.6,10.8,43.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,15,0,0,0,0,27.9,30.7,25.4,9.7,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,16,0,0,0,0,27.9,30.1,26.3,11.2,50,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,17,0,0,0,0,28.1,29.5,26.9,10.8,30.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,18,0,0,0,0,27.3,28.8,25,12.6,34.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,19,3.8,2.4,3.4,3.6,27.9,30.3,24.7,12.6,37.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,20,5.6,5.4,5.4,5.4,28.7,29.8,25.8,10.8,50.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,21,1.4,1.4,1.4,1.4,29.1,30.5,26.2,10.4,46.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,22,0,0,0,0,28.8,30.2,26.9,12.6,38.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,23,0,0,0,0,28.2,30.3,26.1,10.1,35.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,24,0,0,0,0,27.9,29.5,26.8,12.6,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,25,10.4,10.2,10.4,10.4,27.8,29.1,25.4,9,43.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,26,0,0,0,0,28.7,30.3,27,10.4,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,27,46.8,27.4,36.8,46.8,27.9,30.7,24.9,10.1,36.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,28,23.4,14,15.6,15.6,27.3,30.5,24.4,10.1,36.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,29,1.8,1.2,1.2,1.8,28,31.9,25.8,10.4,34.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,30,1.8,1.2,1.2,1.4,28.3,31.6,26.5,10.4,32.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,10,31,0,0,0,0,27.9,30.2,26.5,12.6,38.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,1,0.6,0.6,0.6,0.6,26.8,27.6,25.8,13,42.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,2,6.2,3.4,3.4,3.4,27.2,30.8,25.2,11.2,43.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,3,0,0,0,0,27.9,29.4,26.9,10.1,24.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,4,6.6,5.6,5.6,5.8,28.1,31.1,26.2,11.5,35.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,5,0.6,0.4,0.4,0.4,28,29.7,26.4,11.2,30.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,6,0,0,0,0,27.6,30,25,12.6,34.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,7,43.2,26,37.2,43,27.8,29.7,24.8,10.8,31,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,8,8,5.4,7.4,7.4,27.6,30.4,24.4,11.9,34.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,9,6.6,5.4,6.6,6.6,27.4,28.4,25.9,9.7,31.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,10,0,0,0,0,28.1,30,26.5,10.4,38.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,11,0.6,0.4,0.4,0.4,27.6,30.7,25.6,10.8,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,12,0,0,0,0,28.1,31.1,26,10.8,39.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,13,0,0,0,0,27.5,29,25.7,9.7,28.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,14,8.2,3.2,4.8,6,28,29.8,25.6,10.4,36,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,15,6.6,5,5,5,27.2,30.4,25,12.6,68,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,16,0.2,0.2,0.2,0.2,28.1,30.1,26.1,9,21.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,17,16.6,11.8,14.2,16.4,27.8,29.4,23.2,10.4,60.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,18,14,9.6,12.4,12.8,27.1,28.7,23.9,10.4,46.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,19,2,1.2,2,2,27.3,29.3,25.3,11.2,29.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,20,7.8,7.2,7.2,7.4,28,30,25.4,11.2,29.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,21,10.8,3.6,5.2,5.4,27,30.8,24.2,12.2,48.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,22,3.2,2.8,3,3,27.4,29.7,24.4,11.2,34.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,23,—,—,—,—,—,—,—,—,—,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,24,1,0.8,0.8,0.8,28.4,31.2,26.9,11.2,30.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,25,25,22,24.4,25,28,29.5,25.4,9,32.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,26,9,6.4,6.4,8.2,27.9,29.8,24.2,11.2,35.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,27,13.6,9.4,9.6,9.8,26.9,28.5,24.6,13.3,49.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,28,0,0,0,0,28.3,30.5,25.9,13,38.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,29,4,1.6,1.6,2.2,28.4,30.7,26.5,11.5,42.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,11,30,7.2,3.2,4,4,27.9,30.5,26,12.6,37.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,1,12.6,4.4,4.4,5.4,27,30.1,25,13,42.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,2,0,0,0,0,26.5,30.3,24.6,14.8,45,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,3,6.2,4,4.2,4.2,26,28.4,24.4,11.5,39.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,4,0,0,0,0,27.6,30.5,24.9,11.2,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,5,5,3.4,4.2,5,28.1,30.9,26.3,11.9,34.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,6,1.2,1,1,1,27.6,29.8,26.3,10.8,35.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,7,5.6,5.4,5.6,5.6,27.5,29.9,25.7,10.8,34.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,8,4.4,4.4,4.4,4.4,27.9,30.5,26.1,12.2,34.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,9,0.2,0.2,0.2,0.2,28.1,30.2,25.5,11.5,38.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,10,0.2,0.2,0.2,0.2,27.7,30.8,25.7,11.9,43.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,11,30.6,15.4,23.2,26.8,26.5,30.2,23.4,12.2,38.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,12,0.4,0.4,0.4,0.4,27.4,30.9,25.6,11.5,40,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,13,0,0,0,0,27,28.4,26.1,13.7,37.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,14,0,0,0,0,27.2,29,25.8,14.4,45.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,15,0,0,0,0,27.6,30.8,26,12.2,27.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,16,2.2,0.8,1,1.2,26.6,29.5,24.7,11.2,39.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,17,0.2,0.2,0.2,0.2,27.4,29.2,25.7,11.9,55.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,18,0,0,0,0,28.1,29.7,26.5,12.6,32,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,19,0,0,0,0,28.4,30.7,26.8,12.6,37.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,20,51.8,24.4,43.8,51.6,27.7,31.8,23.6,14.8,40.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,21,0,0,0,0,27.7,30.9,26.1,15.1,47.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,22,7.4,6.6,7.4,7.4,28.2,31,26.2,15.5,50,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,23,0.4,0.4,0.4,0.4,28,31.9,26.1,11.9,34.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,24,3,3,3,3,28.2,31.1,26.2,11.2,34.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,25,0,0,0,0,28.3,31.1,26.2,11.2,40.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,26,5.6,4.4,5.6,5.6,28.7,32.1,24.1,14.8,45.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,27,0,0,0,0,28.4,30.3,26.2,13.7,33.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,28,0,0,0,0,29.4,32.9,26.9,14,37.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,29,0,0,0,0,28.9,30.9,26.9,12.6,30.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,30,7.2,4.6,6,6.8,28.4,32.7,26,14,40,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2018,12,31,24.2,16,16.2,21,27.5,31.2,25.5,14,39.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,1,1,1,1,1,28.4,32.2,26.1,13,36.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,2,0,0,0,0,29.4,32.3,26.5,15.8,39.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,3,0,0,0,0,29.5,31.8,27.7,18.7,50.8,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,4,0,0,0,0,29.8,32.3,27.5,15.8,39.2,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,5,0.8,0.6,0.8,0.8,28.3,29.6,27,13,36.7,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,6,1.4,1.4,1.4,1.4,28.7,31.1,26.8,17.6,47.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,7,0,0,0,0,29,31.5,27.2,18.4,50,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,8,8.8,8.6,8.6,8.6,28.5,30.5,26.5,16.6,49.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,9,0,0,0,0,28.6,30.8,26.9,18.4,45.4,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,10,0,0,0,0,28.8,31.3,26.8,17.6,44.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,11,6.6,5.8,6,6,28.2,30.9,25.3,17.3,44.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,12,0,0,0,0,28.4,31.4,26,16.2,38.9,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,13,1,1,1,1,28.4,31.3,26.6,16.6,47.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,14,1.2,1,1,1,28.2,30.9,26.1,16.6,46.1,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,15,0,0,0,0,28.4,31.8,26.6,14.4,38.5,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,16,0,0,0,0,28.5,31.3,26.7,16.6,44.3,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,17,10.8,5.6,5.8,6,27.4,31.7,25,14.8,44.6,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,18,28.4,9.2,10,14,26,28.4,23.4,15.1,41,,,,,,,S107,1.3134,103.9619
East Coast Parkway,2019,1,19,0,0,0,0,27.6,29.9,25.5,17.3,47.9,,,,,,,S107,1.3134,103.9619
